CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,22  to 28 Days,12
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,8  to 14 Days,186
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,More than 28 Days,9
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Telephone,Same Day,1272
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,1 Day,284
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,15  to 21 Days,149
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,2 to 7 Days,536
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,22  to 28 Days,95
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,8  to 14 Days,233
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,More than 28 Days,27
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,Same Day,1630
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,GP,Unknown,Unknown / Data Issue,3
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,1 Day,1266
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,1922
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,5749
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,1079
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,4455
72Q,E38000244,NHS South East London CCG,E54000030,Our Healthier South East London  STP,E40000003,London,JUL2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,862
