CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_CODE,STPNM,REGIONAL_LOCAL_OFFICE_ONS_CODE,REGIONAL_LOCAL_OFFICE_NAME,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,More than 28 Days,602
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Face-to-Face,Same Day,317
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,1 Day,3
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,15  to 21 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,2 to 7 Days,6
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,22  to 28 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Telephone,Same Day,3
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,1 Day,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,15  to 21 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,2 to 7 Days,7
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,8  to 14 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Other Practice staff,Video/Online,More than 28 Days,1
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,1 Day,32
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,15  to 21 Days,28
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,2 to 7 Days,121
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,22  to 28 Days,25
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,8  to 14 Days,50
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,More than 28 Days,22
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,DNA,Unknown,Unknown,Same Day,90
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,1 Day,168
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,15  to 21 Days,64
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,2 to 7 Days,143
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,22  to 28 Days,102
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,8  to 14 Days,83
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,More than 28 Days,287
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,Same Day,1369
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Face-to-Face,Unknown / Data Issue,2
04E,E38000103,NHS Mansfield and Ashfield CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E39000032,NHS England Midlands (North Midlands),E40000008,Midlands Commissioning Region,JAN2018,Unknown,GP,Telephone,1 Day,52
